"Bot";"StartTime";"EndTime";"RouteType";"TaskType"
51;2913.5648175925;2996.4378855191;"ROUTE_2";"INPUT"
87;2856.8500000015;2931.2847014442;"ROUTE_1";"INPUT"
87;2931.2847014442;2996.7405267097;"ROUTE_2";"INPUT"
107;2875.3903999999;2943.8658031412;"ROUTE_1";"INPUT"
107;2943.8658031412;3000.1187998504;"ROUTE_2";"INPUT"
67;2880.250099998;2957.0367000029;"ROUTE_1";"INPUT"
67;2957.0367000029;3000.2737562284;"ROUTE_2";"INPUT"
38;2828.1493999995;2906.2907983177;"ROUTE_1";"INPUT"
38;2906.2907983177;3002.9779983275;"ROUTE_2";"INPUT"
70;2878.9642000012;2948.2748515233;"ROUTE_1";"INPUT"
70;2948.2748515233;3003.1462062188;"ROUTE_2";"INPUT"
36;2814.8500000015;2929.7358269356;"ROUTE_1";"OUTPUT"
36;2929.7358269356;3003.650364399;"ROUTE_2";"OUTPUT"
108;2774.1000000015;2855.662906304;"ROUTE_1";"INPUT"
108;2855.662906304;3003.7262175381;"ROUTE_2";"INPUT"
26;2482.5647;2873.7569768727;"ROUTE_1";"INPUT"
26;2873.7569768727;3003.9344856739;"ROUTE_2";"INPUT"
73;2878.9067000002;2929.2009555884;"ROUTE_1";"OUTPUT"
73;2929.2009555884;3004.5726040714;"ROUTE_2";"OUTPUT"
41;2896.7391999997;2954.8466924653;"ROUTE_1";"INPUT"
41;2954.8466924653;3006.1328760386;"ROUTE_2";"INPUT"
91;2883.4462999962;2950.1988978535;"ROUTE_1";"INPUT"
91;2950.1988978535;3006.1755854748;"ROUTE_2";"INPUT"
57;2716.925499998;2778.0161810592;"ROUTE_1";"INPUT"
57;2778.0161810592;3006.1950267963;"ROUTE_2";"INPUT"
31;2895.7373999991;2951.3087217957;"ROUTE_1";"INPUT"
31;2951.3087217957;3006.3355598599;"ROUTE_2";"INPUT"
68;2837.3998999968;2887.5731930509;"ROUTE_1";"OUTPUT"
68;2887.5731930509;3011.0610282943;"ROUTE_2";"OUTPUT"
15;2932.4000000022;2946.6782780774;"ROUTE_1";"OUTPUT"
15;2946.6782780774;3011.2532885149;"ROUTE_2";"OUTPUT"
65;2747.5;2935.7409976423;"ROUTE_1";"OUTPUT"
65;2935.7409976423;3012.4365773238;"ROUTE_2";"OUTPUT"
78;2883.3498999998;2935.1272422075;"ROUTE_1";"OUTPUT"
78;2935.1272422075;3013.3284306266;"ROUTE_2";"OUTPUT"
33;2692.445100002;2792.4615695849;"ROUTE_1";"INPUT"
33;2792.4615695849;3014.9831280485;"ROUTE_2";"INPUT"
48;2837.950000003;2969.5078353845;"ROUTE_1";"INPUT"
48;2969.5078353845;3015.3049494661;"ROUTE_2";"INPUT"
1;2789.6909999959;2867.496053949;"ROUTE_1";"OUTPUT"
1;2867.496053949;3016.4280880019;"ROUTE_2";"OUTPUT"
93;2789.8500000015;2906.0807000026;"ROUTE_1";"INPUT"
93;2906.0807000026;3017.8529261835;"ROUTE_2";"INPUT"
96;2928.8020000011;2981.1093533449;"ROUTE_1";"INPUT"
96;2981.1093533449;3018.797583893;"ROUTE_2";"INPUT"
74;2897.7492000014;2950.4591382891;"ROUTE_1";"INPUT"
74;2950.4591382891;3019.7335719839;"ROUTE_2";"INPUT"
56;2820.1000000015;2943.4872425571;"ROUTE_1";"OUTPUT"
56;2943.4872425571;3022.4765254185;"ROUTE_2";"OUTPUT"
53;2857.6000000015;2966.5101792701;"ROUTE_1";"INPUT"
53;2966.5101792701;3023.6198550947;"ROUTE_2";"INPUT"
101;2867.1000000015;2938.2433851697;"ROUTE_1";"INPUT"
101;2938.2433851697;3025.9289322123;"ROUTE_2";"INPUT"
54;2849.7747000009;2917.9840203822;"ROUTE_1";"INPUT"
54;2917.9840203822;3026.1421584785;"ROUTE_2";"INPUT"
13;2794.5998999998;2930.5306160264;"ROUTE_1";"INPUT"
13;2930.5306160264;3028.8881388456;"ROUTE_2";"INPUT"
6;2894.6840000004;2951.7208351195;"ROUTE_1";"INPUT"
6;2951.7208351195;3029.50752322;"ROUTE_2";"INPUT"
44;2956.3498999961;2976.2829292901;"ROUTE_1";"OUTPUT"
44;2976.2829292901;3029.6772102602;"ROUTE_2";"OUTPUT"
19;2836.7998999991;2906.2302196734;"ROUTE_1";"INPUT"
19;2906.2302196734;3029.9393087588;"ROUTE_2";"INPUT"
12;2888.1094000004;2945.5894964412;"ROUTE_1";"INPUT"
12;2945.5894964412;3030.8609923832;"ROUTE_2";"INPUT"
77;2845.8998999968;2924.5590983145;"ROUTE_1";"OUTPUT"
77;2924.5590983145;3031.1383758672;"ROUTE_2";"OUTPUT"
63;2818.8499999978;2986.0633817799;"ROUTE_1";"OUTPUT"
63;2986.0633817799;3034.5134155676;"ROUTE_2";"OUTPUT"
61;2908.5998999998;2982.3020136282;"ROUTE_1";"INPUT"
61;2982.3020136282;3035.1973817609;"ROUTE_2";"INPUT"
30;2875.496100001;2980.7886843495;"ROUTE_1";"OUTPUT"
30;2980.7886843495;3037.1599552296;"ROUTE_2";"OUTPUT"
66;2902.3999999985;2935.4145981185;"ROUTE_1";"OUTPUT"
66;2935.4145981185;3038.9307222143;"ROUTE_2";"OUTPUT"
42;2901.8500000015;2983.5762946941;"ROUTE_1";"OUTPUT"
42;2983.5762946941;3040.0185297616;"ROUTE_2";"OUTPUT"
7;2818.5998999998;2951.7244339883;"ROUTE_1";"OUTPUT"
7;2951.7244339883;3040.1736509092;"ROUTE_2";"OUTPUT"
105;2856.3498999961;2968.4312783219;"ROUTE_1";"OUTPUT"
105;2968.4312783219;3042.1060051508;"ROUTE_2";"OUTPUT"
59;2850.4499999993;2986.7301986069;"ROUTE_1";"OUTPUT"
59;2986.7301986069;3044.6353574582;"ROUTE_2";"OUTPUT"
50;2891.3498999961;2908.4400902204;"ROUTE_1";"OUTPUT"
50;2908.4400902204;3045.80813637;"ROUTE_2";"OUTPUT"
8;2940.3575999998;3003.0147275291;"ROUTE_1";"INPUT"
8;3003.0147275291;3047.2856625393;"ROUTE_2";"INPUT"
9;2940.3574000001;2985.4509555549;"ROUTE_1";"OUTPUT"
9;2985.4509555549;3049.0229544081;"ROUTE_2";"OUTPUT"
104;2951.4483000003;2995.7467339076;"ROUTE_1";"OUTPUT"
104;2995.7467339076;3050.8927720524;"ROUTE_2";"OUTPUT"
14;2887.0242999978;3005.543577496;"ROUTE_1";"INPUT"
14;3005.543577496;3051.401824113;"ROUTE_2";"INPUT"
5;2879.1499999985;2943.7224520519;"ROUTE_1";"OUTPUT"
5;2943.7224520519;3051.8468081877;"ROUTE_2";"OUTPUT"
75;2848.686900001;2994.6307663396;"ROUTE_1";"INPUT"
75;2994.6307663396;3054.3812503107;"ROUTE_2";"INPUT"
21;2878.9834000021;2959.3342016712;"ROUTE_1";"OUTPUT"
21;2959.3342016712;3057.7529379279;"ROUTE_2";"OUTPUT"
88;2932.9499999993;2988.0272385627;"ROUTE_1";"OUTPUT"
88;2988.0272385627;3059.1760902517;"ROUTE_2";"OUTPUT"
25;2939.3498999961;2992.7705617286;"ROUTE_1";"OUTPUT"
25;2992.7705617286;3059.1871222742;"ROUTE_2";"OUTPUT"
52;2828.3499999978;2997.8590051942;"ROUTE_1";"OUTPUT"
52;2997.8590051942;3059.191118665;"ROUTE_2";"OUTPUT"
39;2933.3213999979;2994.4923749156;"ROUTE_1";"INPUT"
39;2994.4923749156;3059.93659674;"ROUTE_2";"INPUT"
27;2925.3379000016;2997.295454897;"ROUTE_1";"INPUT"
27;2997.295454897;3061.0096293651;"ROUTE_2";"INPUT"
55;2928.7919999994;2998.6281593703;"ROUTE_1";"INPUT"
55;2998.6281593703;3062.5590007119;"ROUTE_2";"INPUT"
58;2968.0817000009;3029.5526150875;"ROUTE_1";"INPUT"
58;3029.5526150875;3063.5738187432;"ROUTE_2";"INPUT"
72;2837.1733000018;3001.715074759;"ROUTE_1";"OUTPUT"
72;3001.715074759;3064.1720673218;"ROUTE_2";"OUTPUT"
17;2952.1000000015;2968.0160231553;"ROUTE_1";"OUTPUT"
17;2968.0160231553;3064.1811102405;"ROUTE_2";"OUTPUT"
49;2942.6116999984;2994.1815437414;"ROUTE_1";"OUTPUT"
49;2994.1815437414;3067.905649554;"ROUTE_2";"OUTPUT"
103;2932.2019999996;2996.895943325;"ROUTE_1";"INPUT"
103;2996.895943325;3069.4932451956;"ROUTE_2";"INPUT"
97;2952.5998999961;3009.581756752;"ROUTE_1";"OUTPUT"
97;3009.581756752;3069.8362565674;"ROUTE_2";"OUTPUT"
76;2929.1499999985;2995.5504761897;"ROUTE_1";"OUTPUT"
76;2995.5504761897;3070.6211163364;"ROUTE_2";"OUTPUT"
69;2900.4923000001;3010.0621504895;"ROUTE_1";"INPUT"
69;3010.0621504895;3070.6276890785;"ROUTE_2";"INPUT"
83;2952.7357999981;3022.5425999984;"ROUTE_1";"INPUT"
83;3022.5425999984;3070.796230752;"ROUTE_2";"INPUT"
102;2967.6483999975;3022.0703168139;"ROUTE_1";"INPUT"
102;3022.0703168139;3077.0940102749;"ROUTE_2";"INPUT"
80;2875.8998999968;3005.0749909245;"ROUTE_1";"OUTPUT"
80;3005.0749909245;3078.071774412;"ROUTE_2";"OUTPUT"
28;2956.5998999961;3037.0561881103;"ROUTE_1";"INPUT"
28;3037.0561881103;3082.3903388381;"ROUTE_2";"INPUT"
95;2968.0941999965;3029.6524269842;"ROUTE_1";"INPUT"
95;3029.6524269842;3086.6000116654;"ROUTE_2";"INPUT"
11;2914.5253999978;3009.9622049891;"ROUTE_1";"OUTPUT"
11;3009.9622049891;3088.968996495;"ROUTE_2";"OUTPUT"
35;2833.1000000015;3035.1890778765;"ROUTE_1";"INPUT"
35;3035.1890778765;3088.997379452;"ROUTE_2";"INPUT"
29;2962.3000000008;3023.7785484865;"ROUTE_1";"INPUT"
29;3023.7785484865;3089.2384092249;"ROUTE_2";"INPUT"
62;2971.1227000021;3022.0311107226;"ROUTE_1";"INPUT"
62;3022.0311107226;3089.406006597;"ROUTE_2";"INPUT"
18;2933.3498999961;3008.3409524113;"ROUTE_1";"OUTPUT"
18;3008.3409524113;3090.8107879572;"ROUTE_2";"OUTPUT"
94;2977.3646000028;3047.2561999969;"ROUTE_1";"INPUT"
94;3047.2561999969;3092.0398757085;"ROUTE_2";"INPUT"
16;2981.6000000015;3043.2683148272;"ROUTE_1";"OUTPUT"
16;3043.2683148272;3094.9594538808;"ROUTE_2";"OUTPUT"
10;2910.5998999961;3033.9014287368;"ROUTE_1";"INPUT"
10;3033.9014287368;3096.970498167;"ROUTE_2";"INPUT"
2;2970.1559999995;3031.2366000004;"ROUTE_1";"INPUT"
2;3031.2366000004;3097.3746500723;"ROUTE_2";"INPUT"
32;2971.1000000015;3022.0963847265;"ROUTE_1";"OUTPUT"
32;3022.0963847265;3105.230048202;"ROUTE_2";"OUTPUT"
84;2994.1064000018;3053.441399999;"ROUTE_1";"INPUT"
84;3053.441399999;3106.5480934084;"ROUTE_2";"INPUT"
106;2970.8499999978;3034.2529988848;"ROUTE_1";"OUTPUT"
106;3034.2529988848;3108.3346514925;"ROUTE_2";"OUTPUT"
23;2971.3498999961;3038.6017860696;"ROUTE_1";"INPUT"
23;3038.6017860696;3108.6232071109;"ROUTE_2";"INPUT"
81;2999.1999999993;3066.6618395522;"ROUTE_1";"INPUT"
81;3066.6618395522;3109.0778627619;"ROUTE_2";"INPUT"
4;2936.4519999996;3022.0586563088;"ROUTE_1";"OUTPUT"
4;3022.0586563088;3109.199033346;"ROUTE_2";"OUTPUT"
47;2966.2817000039;3066.6028496474;"ROUTE_1";"INPUT"
47;3066.6028496474;3110.7974133119;"ROUTE_2";"INPUT"
60;3003.1000000015;3056.072299391;"ROUTE_1";"INPUT"
60;3056.072299391;3111.7503521778;"ROUTE_2";"INPUT"
22;2956.5998999961;3047.3908455148;"ROUTE_1";"INPUT"
22;3047.3908455148;3112.6291835569;"ROUTE_2";"INPUT"
64;2966.950000003;3044.5752071478;"ROUTE_1";"OUTPUT"
64;3044.5752071478;3113.8816502169;"ROUTE_2";"OUTPUT"
100;2984.8906000033;3048.4973487742;"ROUTE_1";"OUTPUT"
100;3048.4973487742;3118.4097421058;"ROUTE_2";"OUTPUT"
86;2965.1517000012;3029.2182014473;"ROUTE_1";"OUTPUT"
86;3029.2182014473;3120.8851054087;"ROUTE_2";"OUTPUT"
40;2984.8499999978;3052.5387377888;"ROUTE_1";"OUTPUT"
40;3052.5387377888;3123.7716451995;"ROUTE_2";"OUTPUT"
82;2988.5998999998;3056.945979815;"ROUTE_1";"OUTPUT"
82;3056.945979815;3126.6354164668;"ROUTE_2";"OUTPUT"
3;2962.5498999953;3039.2863569148;"ROUTE_1";"OUTPUT"
3;3039.2863569148;3126.7621791251;"ROUTE_2";"OUTPUT"
91;3016.5998999998;3065.2791387998;"ROUTE_1";"OUTPUT"
91;3065.2791387998;3128.4983698949;"ROUTE_2";"OUTPUT"
107;3010.3498999961;3067.4327826873;"ROUTE_1";"INPUT"
107;3067.4327826873;3129.7148760036;"ROUTE_2";"INPUT"
98;2998.1500000022;3057.4433981553;"ROUTE_1";"OUTPUT"
98;3057.4433981553;3131.516999159;"ROUTE_2";"OUTPUT"
57;3015.8499999978;3082.528465461;"ROUTE_1";"INPUT"
57;3082.528465461;3131.519672893;"ROUTE_2";"INPUT"
1;3019.3179999963;3070.879072465;"ROUTE_1";"INPUT"
1;3070.879072465;3131.5347958095;"ROUTE_2";"INPUT"
15;3012.4448000006;3067.3094272465;"ROUTE_1";"INPUT"
15;3067.3094272465;3132.3768254593;"ROUTE_2";"INPUT"
71;2965.0956000015;3080.6244635321;"ROUTE_1";"INPUT"
71;3080.6244635321;3134.5048426651;"ROUTE_2";"INPUT"
92;2999.5921000019;3060.5284334198;"ROUTE_1";"OUTPUT"
92;3060.5284334198;3137.2238793932;"ROUTE_2";"OUTPUT"
33;3023.3498999961;3096.9805653356;"ROUTE_1";"INPUT"
33;3096.9805653356;3139.3416489139;"ROUTE_2";"INPUT"
26;3016.0999999978;3081.140647132;"ROUTE_1";"INPUT"
26;3081.140647132;3140.5012909845;"ROUTE_2";"INPUT"
108;3018.5998999961;3085.1461999975;"ROUTE_1";"INPUT"
108;3085.1461999975;3141.7523877062;"ROUTE_2";"INPUT"
56;3025.313099999;3080.112081483;"ROUTE_1";"OUTPUT"
56;3080.112081483;3141.8645127639;"ROUTE_2";"OUTPUT"
70;3012.8500000015;3068.9497903027;"ROUTE_1";"OUTPUT"
70;3068.9497903027;3143.6556693651;"ROUTE_2";"OUTPUT"
38;3013.3498999998;3087.2479402013;"ROUTE_1";"INPUT"
38;3087.2479402013;3144.6445879042;"ROUTE_2";"INPUT"
74;3029.5999999978;3082.1863107309;"ROUTE_1";"OUTPUT"
74;3082.1863107309;3145.8880524598;"ROUTE_2";"OUTPUT"
7;3043.1459999979;3088.7555589005;"ROUTE_1";"OUTPUT"
7;3088.7555589005;3146.1413127147;"ROUTE_2";"OUTPUT"
51;3008.3498999961;3068.3471410908;"ROUTE_1";"OUTPUT"
51;3068.3471410908;3147.4335192368;"ROUTE_2";"OUTPUT"
66;3042.0127999969;3085.2421463095;"ROUTE_1";"OUTPUT"
66;3085.2421463095;3149.2069394738;"ROUTE_2";"OUTPUT"
65;3014.6007000022;3097.0532416999;"ROUTE_1";"INPUT"
65;3097.0532416999;3150.7117732242;"ROUTE_2";"INPUT"
48;3030.0999999978;3093.0225462392;"ROUTE_1";"INPUT"
48;3093.0225462392;3151.604537379;"ROUTE_2";"INPUT"
61;3044.8500000015;3105.8275088333;"ROUTE_1";"INPUT"
61;3105.8275088333;3152.2107329406;"ROUTE_2";"INPUT"
36;3005.0177999958;3092.5872947164;"ROUTE_1";"INPUT"
36;3092.5872947164;3152.8584856466;"ROUTE_2";"INPUT"
42;3043.0995999985;3086.7505857386;"ROUTE_1";"OUTPUT"
42;3086.7505857386;3154.7425140888;"ROUTE_2";"OUTPUT"
50;3048.8842999972;3107.6828606613;"ROUTE_1";"INPUT"
50;3107.6828606613;3156.2731445879;"ROUTE_2";"INPUT"
24;2980.4712000005;3091.5312356688;"ROUTE_1";"INPUT"
24;3091.5312356688;3157.6750078909;"ROUTE_2";"INPUT"
5;3054.5012000017;3110.6744492501;"ROUTE_1";"INPUT"
5;3110.6744492501;3158.6878066845;"ROUTE_2";"INPUT"
41;3017.1000000015;3074.7601130083;"ROUTE_1";"OUTPUT"
41;3074.7601130083;3159.0668673404;"ROUTE_2";"OUTPUT"
9;3052.1143000014;3104.5638778769;"ROUTE_1";"INPUT"
9;3104.5638778769;3160.4033314362;"ROUTE_2";"INPUT"
104;3053.3357999995;3102.742443461;"ROUTE_1";"INPUT"
104;3102.742443461;3162.9414997064;"ROUTE_2";"INPUT"
78;3015.6964000017;3077.7228131108;"ROUTE_1";"OUTPUT"
78;3077.7228131108;3163.5371870883;"ROUTE_2";"OUTPUT"
12;3041.5498999991;3100.6719770134;"ROUTE_1";"OUTPUT"
12;3100.6719770134;3163.756455686;"ROUTE_2";"OUTPUT"
43;3010.8499999978;3073.7694995068;"ROUTE_1";"OUTPUT"
43;3073.7694995068;3166.4191486389;"ROUTE_2";"OUTPUT"
17;3067.2723000012;3124.7274493873;"ROUTE_1";"INPUT"
17;3124.7274493873;3166.52482168;"ROUTE_2";"INPUT"
105;3045.4665000029;3102.7324513085;"ROUTE_1";"INPUT"
105;3102.7324513085;3166.809878394;"ROUTE_2";"INPUT"
31;3015.6999999993;3084.7104850523;"ROUTE_1";"OUTPUT"
31;3084.7104850523;3167.0411366448;"ROUTE_2";"OUTPUT"
45;2998.382100001;3101.9122000039;"ROUTE_1";"INPUT"
45;3101.9122000039;3167.1858441122;"ROUTE_2";"INPUT"
54;3039.1000000015;3101.7235472798;"ROUTE_1";"OUTPUT"
54;3101.7235472798;3169.5680007562;"ROUTE_2";"OUTPUT"
67;3010.3498999961;3078.6760844961;"ROUTE_1";"OUTPUT"
67;3078.6760844961;3170.0225427337;"ROUTE_2";"OUTPUT"
46;3004.9499999993;3115.0958112665;"ROUTE_1";"INPUT"
46;3115.0958112665;3170.9620150477;"ROUTE_2";"INPUT"
37;2961.9498999976;3118.1109999977;"ROUTE_1";"INPUT"
37;3118.1109999977;3174.9356858805;"ROUTE_2";"INPUT"
21;3060.7325999998;3122.4744305983;"ROUTE_1";"INPUT"
21;3122.4744305983;3174.9429596551;"ROUTE_2";"INPUT"
30;3039.9028000012;3107.6545000039;"ROUTE_1";"INPUT"
30;3107.6545000039;3175.3017182648;"ROUTE_2";"INPUT"
63;3036.6261;3090.3940242156;"ROUTE_1";"OUTPUT"
63;3090.3940242156;3175.7290126905;"ROUTE_2";"OUTPUT"
93;3030.8498999998;3091.5777937658;"ROUTE_1";"OUTPUT"
93;3091.5777937658;3176.9314318225;"ROUTE_2";"OUTPUT"
72;3067.1037000008;3109.4122943804;"ROUTE_1";"OUTPUT"
72;3109.4122943804;3178.8268478327;"ROUTE_2";"OUTPUT"
44;3032.0853000023;3115.1704966091;"ROUTE_1";"INPUT"
44;3115.1704966091;3180.7558189444;"ROUTE_2";"INPUT"
14;3063.3000000008;3118.978538096;"ROUTE_1";"OUTPUT"
14;3118.978538096;3183.2525885478;"ROUTE_2";"OUTPUT"
52;3062.8409000002;3125.4265064821;"ROUTE_1";"INPUT"
52;3125.4265064821;3183.3295920454;"ROUTE_2";"INPUT"
53;3033.8500000015;3120.9187351577;"ROUTE_1";"INPUT"
53;3120.9187351577;3183.9700928666;"ROUTE_2";"INPUT"
99;2962.8500000015;3118.8807642125;"ROUTE_1";"OUTPUT"
99;3118.8807642125;3184.3812894076;"ROUTE_2";"OUTPUT"
39;3072.1499999985;3131.015520446;"ROUTE_1";"OUTPUT"
39;3131.015520446;3185.44013023;"ROUTE_2";"OUTPUT"
58;3080.3498999998;3114.2945172936;"ROUTE_1";"OUTPUT"
58;3114.2945172936;3185.8766437695;"ROUTE_2";"OUTPUT"
75;3065.3498999961;3131.4246426076;"ROUTE_1";"INPUT"
75;3131.4246426076;3191.2496686317;"ROUTE_2";"INPUT"
73;3007.4280999974;3061.8597970568;"ROUTE_1";"OUTPUT"
73;3061.8597970568;3194.3519630991;"ROUTE_2";"OUTPUT"
80;3081.4570999965;3141.6766739301;"ROUTE_1";"INPUT"
80;3141.6766739301;3194.9586437419;"ROUTE_2";"INPUT"
79;2941.5999999978;3099.7112693228;"ROUTE_1";"OUTPUT"
79;3099.7112693228;3197.2225262039;"ROUTE_2";"OUTPUT"
6;3043.0999999978;3118.2017076202;"ROUTE_1";"OUTPUT"
6;3118.2017076202;3197.5658720136;"ROUTE_2";"OUTPUT"
68;3013.4560000002;3059.2572027892;"ROUTE_1";"OUTPUT"
68;3059.2572027892;3200.9088237248;"ROUTE_2";"OUTPUT"
18;3092.504800003;3129.2495283373;"ROUTE_1";"OUTPUT"
18;3129.2495283373;3200.9914123938;"ROUTE_2";"OUTPUT"
83;3085.3498999998;3137.2396190167;"ROUTE_1";"OUTPUT"
83;3137.2396190167;3201.7118875757;"ROUTE_2";"OUTPUT"
59;3047.8412999995;3126.058818318;"ROUTE_1";"OUTPUT"
59;3126.058818318;3203.5076845959;"ROUTE_2";"OUTPUT"
11;3090.4047999978;3142.2908823602;"ROUTE_1";"OUTPUT"
11;3142.2908823602;3203.5877228007;"ROUTE_2";"OUTPUT"
49;3070.8308999986;3151.8832972907;"ROUTE_1";"INPUT"
49;3151.8832972907;3205.4512210265;"ROUTE_2";"INPUT"
97;3071.8408000022;3154.4460553862;"ROUTE_1";"INPUT"
97;3154.4460553862;3205.8254555613;"ROUTE_2";"INPUT"
25;3061.8315999992;3151.8225096911;"ROUTE_1";"INPUT"
25;3151.8225096911;3206.2404230088;"ROUTE_2";"INPUT"
102;3089.5999999978;3147.6032217778;"ROUTE_1";"OUTPUT"
102;3147.6032217778;3206.5886308029;"ROUTE_2";"OUTPUT"
34;2962.3000000008;3129.0571565777;"ROUTE_1";"OUTPUT"
34;3129.0571565777;3206.8394344598;"ROUTE_2";"OUTPUT"
96;3032.1000000015;3097.123475045;"ROUTE_1";"OUTPUT"
96;3097.123475045;3207.7513356023;"ROUTE_2";"OUTPUT"
20;2956.5998999961;3136.4995853528;"ROUTE_1";"OUTPUT"
20;3136.4995853528;3212.0910276771;"ROUTE_2";"OUTPUT"
16;3096.7910999991;3155.5985481814;"ROUTE_1";"INPUT"
16;3155.5985481814;3214.8094438613;"ROUTE_2";"INPUT"
19;3041.0999999978;3162.1432586946;"ROUTE_1";"INPUT"
19;3162.1432586946;3215.9430556595;"ROUTE_2";"INPUT"
94;3102.3498999961;3159.2803488076;"ROUTE_1";"OUTPUT"
94;3159.2803488076;3216.6046107374;"ROUTE_2";"OUTPUT"
8;3061.3498999961;3157.2029561885;"ROUTE_1";"OUTPUT"
8;3157.2029561885;3216.7262781113;"ROUTE_2";"OUTPUT"
103;3081.8499999978;3160.1845694259;"ROUTE_1";"INPUT"
103;3160.1845694259;3216.8812820166;"ROUTE_2";"INPUT"
13;3043.4000000022;3120.2551000007;"ROUTE_1";"INPUT"
13;3120.2551000007;3218.454145886;"ROUTE_2";"INPUT"
55;3070.8500000015;3148.7648482286;"ROUTE_1";"INPUT"
55;3148.7648482286;3218.9678755216;"ROUTE_2";"INPUT"
101;3036.5998999961;3102.5459722169;"ROUTE_1";"OUTPUT"
101;3102.5459722169;3219.7521036826;"ROUTE_2";"OUTPUT"
62;3098.8500000015;3161.3824515753;"ROUTE_1";"OUTPUT"
62;3161.3824515753;3219.9500653707;"ROUTE_2";"OUTPUT"
77;3034.5406000018;3085.8090937138;"ROUTE_1";"OUTPUT"
77;3085.8090937138;3220.8828572929;"ROUTE_2";"OUTPUT"
32;3107.8046000004;3158.7997908294;"ROUTE_1";"INPUT"
32;3158.7997908294;3222.8308433518;"ROUTE_2";"INPUT"
2;3107.8500000015;3159.3760415167;"ROUTE_1";"OUTPUT"
2;3159.3760415167;3223.9238605723;"ROUTE_2";"OUTPUT"
35;3098.5998999998;3143.2797639072;"ROUTE_1";"OUTPUT"
35;3143.2797639072;3224.3347634599;"ROUTE_2";"OUTPUT"
28;3093.3498999961;3182.7047210224;"ROUTE_1";"INPUT"
28;3182.7047210224;3227.8189357706;"ROUTE_2";"INPUT"
69;3080.8499999978;3168.9027000032;"ROUTE_1";"INPUT"
69;3168.9027000032;3228.3096575439;"ROUTE_2";"INPUT"
91;3132.0971000008;3188.5275302455;"ROUTE_1";"INPUT"
91;3188.5275302455;3232.0560543798;"ROUTE_2";"INPUT"
64;3116.6852999963;3172.1580199264;"ROUTE_1";"OUTPUT"
64;3172.1580199264;3233.1405506618;"ROUTE_2";"OUTPUT"
23;3123.5498999991;3185.4527924284;"ROUTE_1";"OUTPUT"
23;3185.4527924284;3234.123043865;"ROUTE_2";"OUTPUT"
27;3073.8500000015;3153.0879243426;"ROUTE_1";"OUTPUT"
27;3153.0879243426;3235.705924131;"ROUTE_2";"OUTPUT"
82;3129.8005000018;3181.3767310381;"ROUTE_1";"INPUT"
82;3181.3767310381;3235.8570744023;"ROUTE_2";"INPUT"
100;3121.1816000007;3180.9405699857;"ROUTE_1";"INPUT"
100;3180.9405699857;3236.3284546249;"ROUTE_2";"INPUT"
40;3127.444600001;3168.8239404224;"ROUTE_1";"OUTPUT"
40;3168.8239404224;3238.6124317348;"ROUTE_2";"OUTPUT"
98;3134.3604999967;3194.2295489833;"ROUTE_1";"INPUT"
98;3194.2295489833;3239.2675216682;"ROUTE_2";"INPUT"
60;3121.8499999978;3181.5405737609;"ROUTE_1";"OUTPUT"
60;3181.5405737609;3243.1682398692;"ROUTE_2";"OUTPUT"
106;3110.9673000015;3195.5075999983;"ROUTE_1";"INPUT"
106;3195.5075999983;3244.886660669;"ROUTE_2";"INPUT"
4;3112.1339000017;3180.2881279662;"ROUTE_1";"OUTPUT"
4;3180.2881279662;3250.283225622;"ROUTE_2";"OUTPUT"
70;3145.4622000009;3204.179809399;"ROUTE_1";"INPUT"
70;3204.179809399;3250.4745196067;"ROUTE_2";"INPUT"
3;3129.7782000005;3185.6697999984;"ROUTE_1";"INPUT"
3;3185.6697999984;3251.7294703536;"ROUTE_2";"INPUT"
95;3097.3498999998;3174.3116205037;"ROUTE_1";"OUTPUT"
95;3174.3116205037;3251.9242741838;"ROUTE_2";"OUTPUT"
47;3122.0999999978;3190.1605171636;"ROUTE_1";"INPUT"
47;3190.1605171636;3253.659621302;"ROUTE_2";"INPUT"
71;3147.3498999961;3196.3703503385;"ROUTE_1";"OUTPUT"
71;3196.3703503385;3254.0237492547;"ROUTE_2";"OUTPUT"
66;3150.9916000031;3196.5915937796;"ROUTE_1";"OUTPUT"
66;3196.5915937796;3255.2113153935;"ROUTE_2";"OUTPUT"
10;3109.6000000015;3175.8079198077;"ROUTE_1";"OUTPUT"
10;3175.8079198077;3256.6094862335;"ROUTE_2";"OUTPUT"
1;3141.3498999998;3198.9343497567;"ROUTE_1";"INPUT"
1;3198.9343497567;3257.3463821597;"ROUTE_2";"INPUT"
22;3123.5498999953;3201.8964533508;"ROUTE_1";"INPUT"
22;3201.8964533508;3259.3961999752;"ROUTE_2";"INPUT"
7;3147.9382999987;3206.006263379;"ROUTE_1";"INPUT"
7;3206.006263379;3259.6756154448;"ROUTE_2";"INPUT"
33;3150.5998999998;3197.7656891272;"ROUTE_1";"OUTPUT"
33;3197.7656891272;3259.7540885955;"ROUTE_2";"OUTPUT"
76;3073.0301000029;3137.2185783051;"ROUTE_1";"OUTPUT"
76;3137.2185783051;3260.5852287226;"ROUTE_2";"OUTPUT"
81;3120.3498999998;3205.3380621746;"ROUTE_1";"OUTPUT"
81;3205.3380621746;3263.6216898747;"ROUTE_2";"OUTPUT"
